Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
69,3.0,0.0,0.0,714.0,9.0,33.0,4764.0,0.1,14.009000000000007,0.0,0.0,1130.380464553833,,,,,,,,,,,,,,,,,,,,,1.2006195306586418,7.078348683782323,13.997360278685354,-8.955119790251791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.0,0.0,0.0,777.0,10.0,63.0,4827.0,0.1,42.00999999999998,0.0,0.0,1136.931944847107,,,,,,,,,,,,,,,,,,,,,13.295600907116722,16.045633701916792,41.2548455791644,-9.945164670461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3.0,0.0,0.0,962.0,11.0,185.0,5012.0,0.1,170.00700000000003,0.0,0.0,1155.2825350761414,,,,,,,,,,,,,,,,,,,,,74.9506831735857,49.0366769626528,156.4538749088295,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3.0,0.0,0.0,1068.0,12.0,106.0,5118.0,0.1,85.01000000000005,0.0,0.0,1166.098717212677,,,,,,,,,,,,,,,,,,,,,33.45582326111221,28.33081807588574,81.62685481710149,-9.945164670461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3.0,0.0,0.0,1228.0,13.0,160.0,5278.0,0.1,141.00900000000004,0.0,0.0,1182.414939403534,,,,,,,,,,,,,,,,,,,,,60.14196579784058,42.70976651538597,131.6494527283495,-8.955119790251791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,0.0,1273.0,14.0,45.0,5323.0,0.1,14.015000000000015,0.0,0.0,1187.0280241966248,,,,,,,,,,,,,,,,,,,,,-2.2077730308110812,8.48148915345003,14.142620885536694,-14.880558184360005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,0.0,1355.0,15.0,82.0,5405.0,0.1,57.01200000000001,0.0,0.0,1195.4105863571167,,,,,,,,,,,,,,,,,,,,,18.83614242981644,21.06029071661347,55.57853781785295,-11.922285286285286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,0.0,1565.0,16.0,210.0,5615.0,0.1,183.01300000000006,0.0,0.0,1216.4613764286041,,,,,,,,,,,,,,,,,,,,,76.59759921301477,53.314837409408064,167.26186062465578,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,1657.0,17.0,92.0,5707.0,0.1,51.02,0.0,0.0,1225.667959690094,,,,,,,,,,,,,,,,,,,,,10.687357227276722,21.38553218041178,50.136986972047666,-19.791324035294853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,1696.0,18.0,39.0,5746.0,0.1,16.011000000000013,0.0,0.0,1229.6676676273346,,,,,,,,,,,,,,,,,,,,,0.8691377109796746,8.189929878966185,16.009105831829633,-10.934219505791077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,1851.0,19.0,155.0,5901.0,0.1,138.00800000000004,0.0,0.0,1245.2154405117035,,,,,,,,,,,,,,,,,,,,,59.6272256333027,41.509106814516564,129.02369839993958,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,1898.0,20.0,47.0,5948.0,0.1,30.00799999999999,0.0,0.0,1250.051299571991,,,,,,,,,,,,,,,,,,,,,9.124793146243617,11.866655551106026,29.638381847439582,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,158.0,1.0,158.0,6106.0,0.1,87.03500000000017,0.0,0.0,1575.5191354751587,,,,,,,,,,,,,,,,,,,,,22.858266564054947,29.760757316420126,83.59049127493793,-16.901320541340436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,364.0,2.0,206.0,6312.0,0.1,191.00700000000003,0.0,0.0,1595.9152116775513,,,,,,,,,,,,,,,,,,,,,84.28395584871659,54.12294937962551,173.9923157343175,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,523.0,3.0,159.0,6471.0,0.1,144.00700000000003,0.0,0.0,1611.9410338401794,,,,,,,,,,,,,,,,,,,,,63.223295838691314,42.57680796149647,134.22280735354786,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,613.0,4.0,90.0,6561.0,0.1,57.015999999999984,0.0,0.0,1620.9938111305237,,,,,,,,,,,,,,,,,,,,,22.04080000352885,17.851117798177622,55.14255797307056,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,652.0,5.0,39.0,6600.0,0.1,16.011000000000013,0.0,0.0,1625.0629189014435,,,,,,,,,,,,,,,,,,,,,0.8691377109796746,8.189929878966185,16.009105831829633,-10.934219505791077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,779.0,6.0,127.0,6727.0,0.1,114.00600000000003,0.0,0.0,1637.515077829361,,,,,,,,,,,,,,,,,,,,,50.325591218490466,34.439509412877214,107.83020249002932,-5.979034965020993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,1036.0,7.0,257.0,6984.0,0.1,244.00600000000003,0.0,0.0,1662.923448562622,,,,,,,,,,,,,,,,,,,,,108.16472233403809,65.96098039250705,216.64073118178484,-5.979034965020993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,1169.0,8.0,133.0,7117.0,0.1,118.00700000000003,0.0,0.0,1676.4245591163635,,,,,,,,,,,,,,,,,,,,,51.30710322070068,35.92638511204371,111.40585557694517,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,1475.0,9.0,306.0,7423.0,0.1,291.00699999999983,0.0,0.0,1706.604477405548,,,,,,,,,,,,,,,,,,,,,127.04994448391368,76.85679635869414,252.63473382083046,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,1569.0,10.0,94.0,7517.0,0.1,79.00700000000003,0.0,0.0,1716.080075263977,,,,,,,,,,,,,,,,,,,,,33.09587437598825,25.55169539442997,76.04800777620177,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,1742.0,11.0,173.0,7690.0,0.1,158.00700000000003,0.0,0.0,1733.4600701332092,,,,,,,,,,,,,,,,,,,,,69.56166221929674,46.07806613509994,146.26521660405322,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,2187.0,12.0,445.0,8135.0,0.1,430.00699999999983,0.0,0.0,1777.2840931415558,,,,,,,,,,,,,,,,,,,,,182.11001493187288,104.78355789529371,349.66702774377603,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,2551.0,13.0,364.0,8499.0,0.1,307.0279999999999,0.0,0.0,1812.8364515304565,,,,,,,,,,,,,,,,,,,,,132.25139652983825,75.2341379443309,259.4070463487901,-8.955119790251791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,2639.0,14.0,88.0,8587.0,0.1,73.00700000000003,0.0,0.0,1821.7028460502625,,,,,,,,,,,,,,,,,,,,,30.262025273246397,23.907025225465855,70.48484097305949,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,2737.0,15.0,98.0,8685.0,0.1,73.01200000000006,0.0,0.0,1831.3074877262115,,,,,,,,,,,,,,,,,,,,,26.29188347473995,25.666012869094505,70.57647779859491,-11.922285286285286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,2808.0,16.0,71.0,8756.0,0.1,56.006999999999984,0.0,0.0,1838.5337471961975,,,,,,,,,,,,,,,,,,,,,22.19807263235129,19.162238244022824,54.53996222759603,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,3028.0,17.0,220.0,8976.0,0.1,201.00900000000004,0.0,0.0,1860.2458941936493,,,,,,,,,,,,,,,,,,,,,86.95682748577859,57.45945096629101,182.24280131295356,-8.955119790251791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,3081.0,18.0,53.0,9029.0,0.1,32.00999999999998,0.0,0.0,1865.7966482639313,,,,,,,,,,,,,,,,,,,,,8.655582043902726,13.012443316392265,31.614451440101927,-9.945164670461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,3235.0,19.0,154.0,9183.0,0.1,139.00700000000003,0.0,0.0,1881.1687483787537,,,,,,,,,,,,,,,,,,,,,60.946282846261056,41.313102845662726,129.88090436951046,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,3409.0,20.0,174.0,9357.0,0.1,151.01100000000005,0.0,0.0,1898.5364136695862,,,,,,,,,,,,,,,,,,,,,62.99972164519731,46.09456200313162,140.32956723864578,-10.934219505791077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
